account_key,account_id,location_key,currency,age_band,acquisition_channel,signup_date_key,customer_tier,account_status
37610,ACC00037610,16,USD,55-64,Organic,20230625,Premium,Active
37611,ACC00037611,1,EGP,25-34,Partner,20240127,Premium,Active
37612,ACC00037612,3,EGP,35-44,Organic,20241015,Standard,Active
37613,ACC00037613,2,EGP,35-44,Partner,20230925,Standard,Active
37614,ACC00037614,9,EGP,25-34,Referral,20230610,Premium,Active
37615,ACC00037615,2,EGP,25-34,Organic,20230516,Business,Dormant
37616,ACC00037616,6,EGP,55-64,Referral,20230324,Standard,Active
37617,ACC00037617,2,EGP,25-34,Paid Social,20240512,Premium,Active
37618,ACC00037618,2,EUR,25-34,Paid Social,20230721,Premium,Active
37619,ACC00037619,1,EGP,18-24,Branch,20230528,Premium,Active
37620,ACC00037620,3,EGP,25-34,Paid Social,20230408,Standard,Suspended
37621,ACC00037621,3,EGP,25-34,Referral,20230505,Business,Active
37622,ACC00037622,3,EGP,35-44,Referral,20240310,Premium,Active
37623,ACC00037623,1,EGP,45-54,Organic,20240612,Premium,Active
37624,ACC00037624,1,EGP,65+,Paid Social,20240531,Standard,Active
37625,ACC00037625,1,EGP,35-44,Organic,20231207,Premium,Active
37626,ACC00037626,10,EGP,18-24,Branch,20241125,Standard,Active
37627,ACC00037627,3,EGP,45-54,Organic,20231015,Business,Active
37628,ACC00037628,16,EGP,55-64,Organic,20231221,Standard,Dormant
37629,ACC00037629,1,EGP,18-24,Referral,20230603,Standard,Suspended
37630,ACC00037630,10,EGP,25-34,Referral,20240718,Standard,Active
37631,ACC00037631,2,EGP,25-34,Organic,20240526,Standard,Active
37632,ACC00037632,1,EGP,25-34,Branch,20230218,Premium,Active
37633,ACC00037633,2,EGP,25-34,Organic,20230420,Standard,Active
37634,ACC00037634,2,EGP,45-54,Partner,20241113,Standard,Active
37635,ACC00037635,13,EGP,55-64,Organic,20230121,Premium,Active
37636,ACC00037636,3,USD,65+,Organic,20241017,Business,Active
37637,ACC00037637,1,EGP,45-54,Referral,20240904,Standard,Active
37638,ACC00037638,3,EGP,25-34,Organic,20231219,Premium,Active
37639,ACC00037639,1,EGP,25-34,Referral,20240912,Standard,Active
37640,ACC00037640,2,EGP,18-24,Organic,20240925,Standard,Active
37641,ACC00037641,5,EGP,35-44,Referral,20230930,Standard,Closed
37642,ACC00037642,11,EGP,18-24,Google Ads,20240107,Standard,Active
37643,ACC00037643,14,EGP,35-44,Google Ads,20240928,Premium,Active
37644,ACC00037644,7,EGP,45-54,Google Ads,20241230,Standard,Active
37645,ACC00037645,1,EGP,25-34,Branch,20240112,Premium,Suspended
37646,ACC00037646,1,EGP,18-24,Branch,20240115,Standard,Active
37647,ACC00037647,4,EGP,25-34,Paid Social,20240324,Standard,Active
37648,ACC00037648,2,EGP,35-44,Referral,20240228,Premium,Active
37649,ACC00037649,1,EGP,25-34,Referral,20240110,Standard,Active
37650,ACC00037650,3,EGP,65+,Organic,20231026,Premium,Active
37651,ACC00037651,1,EGP,65+,Referral,20231006,Premium,Active
37652,ACC00037652,1,EGP,18-24,Organic,20241206,Standard,Active
37653,ACC00037653,2,EGP,35-44,Google Ads,20230715,Standard,Active
37654,ACC00037654,13,EGP,25-34,Referral,20230819,Standard,Active
37655,ACC00037655,1,EGP,65+,Paid Social,20241128,Standard,Active
37656,ACC00037656,1,EGP,45-54,Organic,20240428,Premium,Active
37657,ACC00037657,2,EGP,25-34,Organic,20240904,Standard,Active
37658,ACC00037658,3,EGP,18-24,Organic,20240329,Standard,Active
37659,ACC00037659,2,EGP,55-64,Organic,20230520,Standard,Active
37660,ACC00037660,19,EGP,55-64,Branch,20240203,Standard,Active
37661,ACC00037661,1,EGP,25-34,Organic,20231215,Standard,Dormant
37662,ACC00037662,1,EGP,65+,Referral,20240222,Standard,Active
37663,ACC00037663,1,EGP,25-34,Referral,20230803,Standard,Suspended
37664,ACC00037664,3,EGP,25-34,Partner,20240530,Premium,Active
37665,ACC00037665,5,EGP,25-34,Branch,20241216,Standard,Active
37666,ACC00037666,2,EGP,18-24,Organic,20240113,Standard,Active
37667,ACC00037667,5,EGP,18-24,Referral,20240308,Standard,Active
37668,ACC00037668,1,EGP,25-34,Organic,20240306,Standard,Closed
37669,ACC00037669,1,EGP,35-44,Referral,20230430,Premium,Active
37670,ACC00037670,1,EGP,25-34,Referral,20231125,Standard,Active
37671,ACC00037671,1,EGP,45-54,Organic,20230312,Premium,Active
37672,ACC00037672,1,EGP,35-44,Referral,20240324,Premium,Dormant
37673,ACC00037673,4,EGP,35-44,Google Ads,20240410,Standard,Active
37674,ACC00037674,6,EGP,35-44,Organic,20230825,Standard,Dormant
37675,ACC00037675,19,EGP,25-34,Organic,20230623,Premium,Closed
37676,ACC00037676,1,EGP,35-44,Organic,20240409,Standard,Active
37677,ACC00037677,1,EGP,18-24,Google Ads,20240727,Standard,Closed
37678,ACC00037678,1,EGP,65+,Organic,20241129,Standard,Active
37679,ACC00037679,1,EGP,18-24,Organic,20241020,Standard,Active
37680,ACC00037680,3,EGP,35-44,Referral,20240407,Standard,Active
37681,ACC00037681,2,EGP,35-44,Organic,20240923,Premium,Active
37682,ACC00037682,3,USD,25-34,Paid Social,20240910,Business,Active
37683,ACC00037683,5,EGP,55-64,Paid Social,20230728,Standard,Active
37684,ACC00037684,3,EGP,25-34,Partner,20241225,Standard,Active
37685,ACC00037685,5,EGP,55-64,Organic,20231207,Standard,Active
37686,ACC00037686,3,EGP,18-24,Organic,20240320,Standard,Active
37687,ACC00037687,19,EUR,35-44,Referral,20241121,Business,Active
37688,ACC00037688,7,EGP,18-24,Organic,20240624,Standard,Active
37689,ACC00037689,16,EGP,25-34,Branch,20241120,Standard,Active
37690,ACC00037690,2,EGP,35-44,Partner,20241126,Standard,Active
37691,ACC00037691,1,EGP,35-44,Paid Social,20240607,Standard,Active
37692,ACC00037692,7,EGP,18-24,Influencer,20240813,Standard,Active
37693,ACC00037693,2,EGP,35-44,Organic,20240206,Premium,Active
37694,ACC00037694,1,EGP,35-44,Organic,20240821,Business,Active
37695,ACC00037695,2,EGP,35-44,Paid Social,20241027,Standard,Active
37696,ACC00037696,9,EGP,25-34,Partner,20230521,Standard,Closed
37697,ACC00037697,3,EGP,25-34,Influencer,20241218,Standard,Active
37698,ACC00037698,10,EGP,45-54,Partner,20231208,Standard,Active
37699,ACC00037699,2,EGP,35-44,Organic,20241212,Premium,Active
37700,ACC00037700,1,EGP,18-24,Branch,20230515,Standard,Active
37701,ACC00037701,10,EGP,65+,Influencer,20231022,Standard,Closed
37702,ACC00037702,1,EGP,18-24,Referral,20240818,Standard,Active
37703,ACC00037703,3,EGP,35-44,Google Ads,20230609,Business,Active
37704,ACC00037704,18,EGP,18-24,Organic,20231119,Standard,Active
37705,ACC00037705,9,EGP,35-44,Branch,20240929,Standard,Active
37706,ACC00037706,16,EGP,45-54,Paid Social,20231204,Standard,Active
37707,ACC00037707,10,EGP,25-34,Referral,20240111,Premium,Active
37708,ACC00037708,1,EGP,35-44,Google Ads,20231129,Standard,Active
37709,ACC00037709,3,EGP,65+,Partner,20240217,Premium,Active
37710,ACC00037710,10,EGP,35-44,Paid Social,20230916,Standard,Active
37711,ACC00037711,19,EGP,25-34,Referral,20241122,Premium,Active
37712,ACC00037712,18,EGP,45-54,Paid Social,20241201,Standard,Active
37713,ACC00037713,1,EGP,35-44,Referral,20240306,Standard,Active
37714,ACC00037714,2,EGP,35-44,Referral,20241126,Standard,Active
37715,ACC00037715,1,EGP,35-44,Referral,20240323,Business,Active
37716,ACC00037716,1,EGP,35-44,Organic,20241017,Standard,Active
37717,ACC00037717,1,EGP,18-24,Partner,20240813,Premium,Active
37718,ACC00037718,2,EGP,45-54,Organic,20230513,Standard,Active
37719,ACC00037719,1,EGP,25-34,Organic,20241111,Standard,Active
37720,ACC00037720,1,EGP,25-34,Partner,20230101,Business,Active
37721,ACC00037721,7,EGP,25-34,Paid Social,20240212,Standard,Active
37722,ACC00037722,4,EGP,25-34,Paid Social,20240609,Standard,Active
37723,ACC00037723,1,EGP,45-54,Paid Social,20231202,Premium,Dormant
37724,ACC00037724,2,EGP,65+,Google Ads,20241206,Standard,Active
37725,ACC00037725,1,EGP,25-34,Referral,20240711,Standard,Active
37726,ACC00037726,3,EGP,45-54,Referral,20240508,Business,Active
37727,ACC00037727,4,EGP,18-24,Branch,20240327,Standard,Active
37728,ACC00037728,1,EGP,25-34,Organic,20241004,Premium,Active
37729,ACC00037729,2,EGP,18-24,Paid Social,20230825,Premium,Active
37730,ACC00037730,9,EGP,25-34,Referral,20230114,Standard,Active
37731,ACC00037731,2,EGP,35-44,Google Ads,20230616,Premium,Active
37732,ACC00037732,2,EGP,18-24,Organic,20241223,Standard,Active
37733,ACC00037733,7,EGP,25-34,Partner,20230511,Standard,Active
37734,ACC00037734,1,EGP,25-34,Paid Social,20240407,Standard,Active
37735,ACC00037735,11,EGP,65+,Referral,20241106,Premium,Active
37736,ACC00037736,8,EGP,25-34,Organic,20230510,Premium,Dormant
37737,ACC00037737,2,EGP,45-54,Branch,20230218,Premium,Active
37738,ACC00037738,1,EGP,35-44,Google Ads,20230527,Business,Dormant
37739,ACC00037739,1,EGP,25-34,Paid Social,20240709,Standard,Active
37740,ACC00037740,6,EGP,45-54,Organic,20230301,Standard,Dormant
37741,ACC00037741,2,EGP,25-34,Organic,20230526,Standard,Active
37742,ACC00037742,2,EGP,35-44,Referral,20230620,Standard,Closed
37743,ACC00037743,14,EGP,25-34,Paid Social,20230913,Premium,Suspended
37744,ACC00037744,4,EGP,65+,Paid Social,20230921,Standard,Dormant
37745,ACC00037745,8,EGP,25-34,Branch,20230511,Standard,Suspended
37746,ACC00037746,3,EGP,25-34,Organic,20241209,Standard,Active
37747,ACC00037747,2,EGP,55-64,Referral,20240628,Standard,Active
37748,ACC00037748,1,EGP,25-34,Organic,20240709,Standard,Active
37749,ACC00037749,5,EGP,25-34,Google Ads,20240314,Standard,Active
37750,ACC00037750,15,EGP,18-24,Google Ads,20230219,Standard,Active
37751,ACC00037751,2,EGP,45-54,Google Ads,20231010,Premium,Dormant
37752,ACC00037752,3,EGP,45-54,Partner,20231208,Premium,Active
37753,ACC00037753,7,EGP,25-34,Paid Social,20240603,Standard,Active
37754,ACC00037754,1,EGP,25-34,Paid Social,20240107,Standard,Active
37755,ACC00037755,1,EGP,18-24,Branch,20241016,Standard,Active
37756,ACC00037756,1,EGP,35-44,Organic,20231023,Standard,Active
37757,ACC00037757,10,EGP,35-44,Google Ads,20230220,Premium,Dormant
37758,ACC00037758,14,EGP,25-34,Branch,20240524,Standard,Active
37759,ACC00037759,19,AED,45-54,Referral,20240718,Premium,Active
37760,ACC00037760,3,EGP,25-34,Organic,20241022,Standard,Active
37761,ACC00037761,15,EGP,18-24,Organic,20241129,Standard,Active
37762,ACC00037762,1,EGP,18-24,Organic,20241120,Standard,Active
37763,ACC00037763,10,EGP,18-24,Branch,20231117,Standard,Active
37764,ACC00037764,3,EGP,35-44,Organic,20230624,Premium,Suspended
37765,ACC00037765,3,EGP,18-24,Google Ads,20240205,Standard,Active
37766,ACC00037766,17,EGP,35-44,Organic,20230330,Premium,Active
37767,ACC00037767,1,EGP,65+,Organic,20241112,Standard,Active
37768,ACC00037768,1,EGP,35-44,Partner,20240302,Standard,Active
37769,ACC00037769,6,EGP,25-34,Paid Social,20241006,Standard,Active
37770,ACC00037770,18,EGP,45-54,Organic,20230714,Standard,Active
37771,ACC00037771,15,EGP,35-44,Influencer,20231117,Standard,Active
37772,ACC00037772,3,EGP,35-44,Google Ads,20230617,Standard,Active
37773,ACC00037773,2,EGP,25-34,Branch,20241031,Standard,Active
37774,ACC00037774,6,EGP,25-34,Organic,20230907,Standard,Active
37775,ACC00037775,5,EGP,45-54,Google Ads,20240907,Business,Active
37776,ACC00037776,1,EGP,25-34,Organic,20230807,Standard,Active
37777,ACC00037777,1,EGP,35-44,Referral,20241213,Standard,Active
37778,ACC00037778,2,EGP,35-44,Paid Social,20240809,Standard,Active
37779,ACC00037779,6,EGP,18-24,Paid Social,20241018,Standard,Active
37780,ACC00037780,1,EGP,25-34,Organic,20241015,Standard,Active
37781,ACC00037781,2,EGP,35-44,Organic,20231018,Premium,Active
37782,ACC00037782,3,EGP,35-44,Branch,20241231,Premium,Active
37783,ACC00037783,2,EGP,18-24,Organic,20231208,Standard,Suspended
37784,ACC00037784,3,USD,45-54,Paid Social,20231118,Business,Active
37785,ACC00037785,9,EGP,18-24,Organic,20240203,Standard,Active
37786,ACC00037786,16,EGP,18-24,Organic,20240301,Standard,Dormant
37787,ACC00037787,2,USD,55-64,Organic,20231104,Standard,Active
37788,ACC00037788,16,EGP,25-34,Referral,20240902,Standard,Closed
37789,ACC00037789,3,EGP,45-54,Paid Social,20230711,Premium,Active
37790,ACC00037790,2,EGP,45-54,Referral,20230927,Business,Active
37791,ACC00037791,8,EGP,55-64,Paid Social,20241018,Standard,Active
37792,ACC00037792,9,EGP,25-34,Partner,20240706,Standard,Active
37793,ACC00037793,2,EGP,35-44,Paid Social,20241112,Premium,Active
37794,ACC00037794,2,EGP,35-44,Organic,20241106,Standard,Active
37795,ACC00037795,3,EGP,25-34,Organic,20230621,Premium,Active
37796,ACC00037796,2,EGP,35-44,Organic,20230420,Standard,Active
37797,ACC00037797,1,AED,25-34,Google Ads,20230427,Premium,Suspended
37798,ACC00037798,12,EGP,18-24,Referral,20241125,Standard,Active
37799,ACC00037799,9,EGP,55-64,Organic,20231025,Standard,Active
37800,ACC00037800,1,EGP,35-44,Influencer,20230327,Standard,Active
37801,ACC00037801,1,EGP,25-34,Referral,20240423,Standard,Dormant
37802,ACC00037802,1,EGP,25-34,Organic,20241208,Standard,Active
37803,ACC00037803,8,EGP,18-24,Referral,20240609,Standard,Active
37804,ACC00037804,1,EGP,35-44,Paid Social,20231230,Premium,Active
37805,ACC00037805,11,EGP,25-34,Organic,20240626,Standard,Active
37806,ACC00037806,2,EUR,65+,Paid Social,20231223,Standard,Active
37807,ACC00037807,2,EGP,18-24,Organic,20230714,Premium,Active
37808,ACC00037808,19,EGP,18-24,Branch,20231108,Standard,Active
37809,ACC00037809,13,EGP,45-54,Organic,20240731,Standard,Active
37810,ACC00037810,2,EGP,45-54,Paid Social,20240130,Standard,Active
37811,ACC00037811,2,EGP,25-34,Organic,20230712,Standard,Active
37812,ACC00037812,1,EGP,35-44,Paid Social,20241019,Standard,Active
37813,ACC00037813,10,EUR,45-54,Paid Social,20240408,Standard,Active
37814,ACC00037814,2,EGP,35-44,Organic,20240222,Premium,Active
37815,ACC00037815,4,EGP,55-64,Paid Social,20231213,Business,Active
37816,ACC00037816,12,EGP,18-24,Paid Social,20240907,Standard,Active
37817,ACC00037817,1,EGP,35-44,Organic,20231001,Premium,Active
37818,ACC00037818,1,EGP,35-44,Organic,20241207,Premium,Active
37819,ACC00037819,1,EGP,25-34,Google Ads,20240902,Premium,Active
37820,ACC00037820,15,EGP,45-54,Partner,20231101,Standard,Active
37821,ACC00037821,3,EGP,55-64,Paid Social,20240923,Standard,Active
37822,ACC00037822,1,EGP,25-34,Organic,20230117,Business,Active
37823,ACC00037823,1,EGP,25-34,Paid Social,20230225,Standard,Active
37824,ACC00037824,1,EGP,45-54,Influencer,20231213,Standard,Suspended
37825,ACC00037825,4,EGP,18-24,Paid Social,20241007,Standard,Active
37826,ACC00037826,3,EGP,18-24,Organic,20230526,Standard,Dormant
37827,ACC00037827,2,EGP,25-34,Paid Social,20240731,Premium,Active
37828,ACC00037828,3,EGP,35-44,Partner,20230913,Standard,Active
37829,ACC00037829,14,EGP,35-44,Paid Social,20241223,Premium,Active
37830,ACC00037830,1,EGP,65+,Paid Social,20241128,Business,Active
37831,ACC00037831,1,EGP,25-34,Organic,20230527,Standard,Dormant
37832,ACC00037832,3,EGP,55-64,Partner,20230923,Premium,Active
37833,ACC00037833,1,EGP,18-24,Paid Social,20240722,Standard,Active
37834,ACC00037834,1,EGP,25-34,Google Ads,20240704,Standard,Active
37835,ACC00037835,1,SAR,25-34,Google Ads,20240828,Premium,Active
37836,ACC00037836,9,EGP,65+,Branch,20240921,Standard,Active
37837,ACC00037837,2,EGP,35-44,Google Ads,20240629,Standard,Active
37838,ACC00037838,4,EGP,35-44,Paid Social,20240904,Standard,Active
37839,ACC00037839,16,EGP,25-34,Organic,20230121,Standard,Active
37840,ACC00037840,2,EGP,45-54,Google Ads,20240409,Standard,Active
37841,ACC00037841,5,EGP,35-44,Organic,20240610,Premium,Active
37842,ACC00037842,3,EGP,18-24,Paid Social,20240728,Standard,Active
37843,ACC00037843,3,EGP,35-44,Paid Social,20240703,Premium,Active
37844,ACC00037844,2,EGP,35-44,Paid Social,20240503,Standard,Active
37845,ACC00037845,4,EGP,25-34,Branch,20240528,Premium,Active
37846,ACC00037846,10,EGP,25-34,Organic,20240728,Standard,Active
37847,ACC00037847,10,EGP,25-34,Google Ads,20231211,Standard,Active
37848,ACC00037848,2,EGP,45-54,Partner,20240831,Standard,Active
37849,ACC00037849,10,EGP,35-44,Referral,20230325,Business,Active
37850,ACC00037850,1,EGP,25-34,Organic,20240516,Premium,Suspended
37851,ACC00037851,1,EGP,18-24,Paid Social,20240909,Standard,Active
37852,ACC00037852,1,EGP,45-54,Referral,20230926,Standard,Active
37853,ACC00037853,14,EGP,65+,Organic,20230124,Standard,Active
37854,ACC00037854,3,EUR,45-54,Organic,20230530,Standard,Active
37855,ACC00037855,12,EGP,18-24,Google Ads,20240722,Standard,Active
37856,ACC00037856,14,EGP,25-34,Branch,20240630,Standard,Dormant
37857,ACC00037857,2,EGP,35-44,Paid Social,20241216,Standard,Active
37858,ACC00037858,1,EGP,35-44,Paid Social,20240703,Standard,Active
37859,ACC00037859,1,EGP,55-64,Paid Social,20240404,Premium,Active
37860,ACC00037860,1,EGP,35-44,Branch,20241015,Premium,Active
37861,ACC00037861,2,EGP,35-44,Referral,20231007,Standard,Active
37862,ACC00037862,3,EGP,25-34,Referral,20231030,Standard,Dormant
37863,ACC00037863,7,EGP,25-34,Paid Social,20230922,Standard,Dormant
37864,ACC00037864,11,EGP,25-34,Referral,20241225,Standard,Active
37865,ACC00037865,10,EGP,18-24,Partner,20241011,Standard,Active
37866,ACC00037866,3,USD,35-44,Referral,20241025,Business,Active
37867,ACC00037867,1,EGP,25-34,Organic,20240323,Premium,Suspended
37868,ACC00037868,1,EGP,45-54,Google Ads,20240227,Premium,Dormant
37869,ACC00037869,1,EGP,25-34,Referral,20240612,Premium,Active
37870,ACC00037870,1,USD,45-54,Organic,20230226,Business,Active
37871,ACC00037871,5,EGP,65+,Organic,20240717,Standard,Active
37872,ACC00037872,3,EGP,25-34,Organic,20240413,Standard,Active
37873,ACC00037873,1,EGP,55-64,Google Ads,20240109,Premium,Closed
37874,ACC00037874,3,EGP,25-34,Referral,20241015,Standard,Suspended
37875,ACC00037875,3,USD,25-34,Partner,20240110,Premium,Active
37876,ACC00037876,1,EGP,45-54,Paid Social,20231008,Standard,Active
37877,ACC00037877,1,EGP,25-34,Paid Social,20240718,Standard,Active
37878,ACC00037878,1,EGP,18-24,Referral,20241017,Standard,Suspended
37879,ACC00037879,8,EGP,55-64,Referral,20240401,Standard,Active
37880,ACC00037880,5,EGP,25-34,Branch,20241028,Standard,Active
37881,ACC00037881,7,EGP,18-24,Paid Social,20230319,Standard,Closed
37882,ACC00037882,5,EGP,25-34,Organic,20241224,Premium,Active
37883,ACC00037883,1,EGP,25-34,Organic,20240924,Premium,Active
37884,ACC00037884,2,EGP,65+,Branch,20230914,Premium,Active
37885,ACC00037885,1,EGP,25-34,Organic,20230201,Business,Active
37886,ACC00037886,9,EGP,18-24,Influencer,20241120,Standard,Active
37887,ACC00037887,14,EGP,25-34,Organic,20230609,Standard,Active
37888,ACC00037888,1,EGP,65+,Organic,20231215,Standard,Active
37889,ACC00037889,5,EGP,35-44,Referral,20240204,Standard,Active
37890,ACC00037890,1,EGP,18-24,Referral,20240525,Standard,Active
37891,ACC00037891,8,EGP,25-34,Referral,20240309,Standard,Active
37892,ACC00037892,1,EGP,18-24,Organic,20240706,Standard,Active
37893,ACC00037893,1,EGP,35-44,Organic,20240825,Business,Active
37894,ACC00037894,3,EGP,35-44,Organic,20240107,Premium,Active
37895,ACC00037895,8,EGP,45-54,Referral,20240521,Premium,Active
37896,ACC00037896,1,EGP,25-34,Branch,20231216,Standard,Active
37897,ACC00037897,1,EGP,25-34,Influencer,20240920,Premium,Active
37898,ACC00037898,1,EGP,35-44,Paid Social,20241203,Premium,Active
37899,ACC00037899,2,EGP,18-24,Organic,20230223,Standard,Active
37900,ACC00037900,1,EGP,65+,Referral,20240101,Standard,Active
37901,ACC00037901,4,EGP,18-24,Google Ads,20241125,Standard,Active
37902,ACC00037902,1,EGP,35-44,Branch,20230718,Premium,Active
37903,ACC00037903,11,EGP,25-34,Google Ads,20230413,Standard,Dormant
37904,ACC00037904,15,EGP,65+,Influencer,20231029,Standard,Active
37905,ACC00037905,1,EGP,25-34,Organic,20240821,Business,Active
37906,ACC00037906,1,EGP,25-34,Google Ads,20240130,Standard,Active
37907,ACC00037907,1,EGP,35-44,Referral,20240415,Standard,Active
37908,ACC00037908,3,EGP,35-44,Referral,20240203,Standard,Active
37909,ACC00037909,1,EGP,25-34,Paid Social,20230906,Standard,Active
37910,ACC00037910,1,EGP,45-54,Organic,20241104,Standard,Active
37911,ACC00037911,19,EGP,35-44,Referral,20240614,Standard,Dormant
37912,ACC00037912,4,EGP,35-44,Organic,20241111,Business,Active
37913,ACC00037913,14,EGP,25-34,Referral,20231115,Standard,Active
37914,ACC00037914,1,EGP,45-54,Organic,20240223,Standard,Active
37915,ACC00037915,2,EGP,25-34,Organic,20240701,Standard,Active
37916,ACC00037916,3,EGP,18-24,Referral,20230511,Standard,Active
37917,ACC00037917,1,SAR,25-34,Referral,20231229,Standard,Active
37918,ACC00037918,10,EGP,25-34,Organic,20231031,Standard,Active
37919,ACC00037919,3,EGP,35-44,Organic,20241003,Standard,Active
